-4,-5,2,7,3;-4.242368195480091,4.669262383346206,1.0
-4,-5,2,7,4;-4.7391746610037035,4.8459438140696385,1.0
-4,-4,1,6,3;-4.068468669518727,4.109258492859159,1.0
-4,-4,2,6,2;-3.2492569716533035,4.480662771633844,1.0
-4,-4,2,6,3;-3.7861045525921333,4.318045153709138,1.0
-4,-4,2,7,2;-3.5235151057709353,4.9165240486809045,1.0
-4,-4,2,7,3;-3.7245953125516413,4.896720526890104,1.0
-4,-4,3,6,2;-3.0550711566831037,4.901479075972138,1.0
-4,-4,3,7,2;-3.452878963786787,5.02933178963582,1.0
-4,-4,3,7,3;-3.639921705227296,5.073717448160769,1.0
-4,-3,2,5,2;-2.5542191557823983,4.14776446403077,1.0
-4,-3,2,6,2;-2.842408454595094,4.246970578784665,1.0
-4,-3,3,5,1;-2.1032980775804493,4.356900714187361,1.0
-4,-3,3,5,2;-2.36540624251452,4.214681233780718,1.0
-4,-3,3,6,1;-2.0848029358880535,4.87083155820918,1.0
-4,-3,3,6,2;-2.6337202642182524,4.680662771633846,1.0
-4,-3,4,6,1;-1.8000665139132874,5.030569167025896,1.0
-4,-2,3,4,0;-1.0036033861055083,4.131379108322995,1.0
-4,-2,3,5,0;-1.1081709906007151,4.275338407393303,1.0
-4,-2,3,5,1;-1.6195722330309068,4.516475978846164,1.0
-4,-2,3,6,1;-1.7400590708649812,4.889916165098357,1.0
-4,-2,4,5,0;-1.1794777191797094,4.836234562111843,1.0
-4,-2,4,5,1;-1.5386632196161758,4.867891370764132,1.0
-4,-2,4,6,0;-1.4973911856720654,5.066206032853898,1.0
-4,-2,4,6,1;-1.6377609502651402,5.0042695693838235,1.0
-4,-1,3,4,0;-0.8313461744564383,4.168069537570015,1.0
-4,-1,3,5,0;-0.8894082625129416,4.271882176348462,1.0
-4,-1,4,4,-1;-0.026264928876977355,4.4806627716338445,1.0
-4,-1,4,4,0;-0.4824689938091,4.273698228155666,1.0
-4,-1,4,5,-1;-0.26980629172109016,4.92820672534314,1.0
-4,-1,4,5,0;-0.641801636312028,4.680662771633845,1.0
-4,-1,5,4,-1;0.23527508258015936,4.937953584409717,1.0
-4,-1,5,5,-1;-0.002266730726278902,5.0204424602807345,1.0
-4,0,4,3,-2;0.9249399967487433,4.17820672534314,1.0
-4,0,4,3,-1;0.771010969933374,4.144895358687161,1.0
-4,0,4,4,-2;0.8380455014002326,4.279914029930729,1.0
-4,0,4,4,-1;0.5218238975243705,4.283448157611803,1.0
-4,0,5,3,-2;1.1017939282205387,4.263561040382541,1.0
-4,0,5,4,-2;1.0758841093647016,4.736460814129633,1.0
-4,0,5,4,-1;0.5226632487063105,4.78692681969469,1.0
-4,0,6,4,-2;1.4528607273016771,5.079201844942668,1.0
-4,1,5,3,-3;1.9656536990292472,4.480662771633844,1.0
-4,1,5,3,-2;1.5192923555988251,4.415917708562309,1.0
-4,1,5,4,-3;1.6886963097522723,4.897948018680624,1.0
-4,1,5,4,-2;1.532480133202904,4.8702682448663825,1.0
-4,1,6,3,-3;2.1182123312855796,4.87893659003477,1.0
-4,1,6,4,-3;1.7395803080667835,4.992857281198241,1.0
-4,1,6,4,-2;1.5549496890596906,5.03692681969469,1.0
-4,2,5,2,-3;2.5496856943298414,4.14776446403077,1.0
-4,2,5,3,-3;2.33087503337359,4.224428092847296,1.0
-4,2,6,2,-4;3.1967271138993487,4.480662771633844,1.0
-4,2,6,2,-3;2.8078772454541636,4.237223719718087,1.0
-4,2,6,3,-4;3.0205399475421735,4.89173221690556,1.0
-4,2,6,3,-3;2.5811904064642976,4.680662771633844,1.0
-4,2,7,2,-4;3.472152344658227,4.9084921950986375,1.0
-4,2,7,3,-4;3.4100565811019785,5.013561040382541,1.0
-4,3,6,1,-5;4.19268642785246,4.157055973883866,1.0
-4,3,6,1,-4;4.023938211148339,4.096262680770389,1.0
-4,3,6,2,-5;4.065405030768681,4.30997067784722,1.0
-4,3,6,2,-4;3.7294753131927862,4.330661753111761,1.0
-4,3,7,1,-5;4.322803153010267,4.290458206348743,1.0
-4,3,7,2,-5;4.176572460055931,4.669262383346206,1.0
-4,3,7,2,-4;3.661333134317192,4.904518014143366,1.0
-4,3,7,3,-4;3.584336348798404,5.0526897824897326,1.0
-4,4,6,1,-5;4.3808682722837355,4.127834522859439,1.0
-4,4,7,1,-6;5.188645741805573,4.480662771633844,1.0
-4,4,7,1,-5;4.645938562720259,4.300011164959242,1.0
-4,4,7,2,-6;4.903477196247593,4.950749211280508,1.0
-4,4,7,2,-5;4.666354530630522,4.820426205749783,1.0
-4,4,8,1,-6;5.408558570548843,4.915411098472349,1.0
-4,4,8,2,-6;5.10163811938596,5.0204424602807345,1.0
-4,5,7,0,-7;6.16999544211063,4.10377409607726,1.0
-4,5,7,0,-6;5.980983063625201,4.147365778385714,1.0
-4,5,7,1,-6;5.621221272636854,4.260902601284874,1.0
-4,5,8,0,-7;6.284641139118152,4.285574908889936,1.0
-4,5,8,0,-6;6.050256916923441,4.261337999930448,1.0
-4,5,8,1,-7;6.347240179424339,4.852797569459286,1.0
-4,5,8,1,-6;5.804182449240622,4.680662771633844,1.0
-4,5,9,1,-7;6.649270427889175,5.049145197026176,1.0
-4,6,8,-1,-8;7.4299318407612445,4.101322460406505,1.0
-4,6,8,0,-8;7.314391095750251,4.286484025393471,1.0
-4,6,8,0,-7;6.799368422505116,4.516475978846164,1.0
-4,6,8,1,-7;6.699511874026676,4.8784355471821454,1.0
-4,6,9,0,-8;7.252565396132683,4.854268550861738,1.0
-4,6,9,0,-7;6.900907725275481,4.879371988680344,1.0
-4,6,9,1,-8;6.951945756130397,5.047630002853617,1.0
-4,6,9,1,-7;6.800141763193736,5.0042695693838235,1.0
-4,7,8,-1,-8;7.620432266573726,4.145527051632646,1.0
-4,7,8,0,-8;7.550162682378716,4.2604015584322505,1.0
-4,7,9,-1,-9;8.411637784581897,4.480662771633844,1.0
-4,7,9,-1,-8;7.981160733422848,4.259766205655454,1.0
-4,7,9,0,-9;8.193823435510856,4.9142747028429286,1.0
-4,7,9,0,-8;7.796101077146848,4.680662771633844,1.0
-4,8,9,-2,-10;9.40759709853501,4.157055973883865,1.0
-4,8,9,-2,-9;9.220347911735836,4.12631932868688,1.0
-4,8,9,-1,-10;9.277616446291889,4.291394647846939,1.0
-4,8,9,-1,-9;8.953867012836762,4.301482146361696,1.0
-4,9,9,-2,-10;9.577277972871235,4.097777874942948,1.0
-3,-10,-3,9,9;-10.075663663724015,3.309842378383908,1.0
-3,-10,-2,9,8;-9.498591443046195,3.9607537815935356,1.0
-3,-10,-2,9,9;-9.720812172357414,3.7590322073775013,1.0
-3,-9,-3,9,9;-9.58979806633913,3.139315140775652,1.0
-3,-9,-2,8,8;-8.844590248853915,3.309842378383908,1.0
-3,-9,-2,8,9;-9.296888735008716,3.084782062854179,1.0
-3,-9,-2,9,8;-9.154406734709259,3.7263123606246182,1.0
-3,-9,-2,9,9;-9.43229379219947,3.244849564421526,1.0
-3,-9,-1,8,8;-8.478328399052558,3.6653288055147786,1.0
-3,-9,-1,9,7;-8.447129218807929,3.9607537815935356,1.0
-3,-9,-1,9,8;-8.612871804296287,3.848697778905824,1.0
-3,-8,-2,8,7;-8.119554874720238,3.249672129827577,1.0
-3,-8,-2,8,8;-8.442995018241206,3.345943814069639,1.0
-3,-8,-1,7,7;-7.6019627190106975,3.082746430406224,1.0
-3,-8,-1,8,6;-7.399337477110045,3.974746555706634,1.0
-3,-8,-1,8,7;-7.825381535793023,3.5526990086539962,1.0
-3,-8,-1,8,8;-8.443491081048679,3.6567427533039614,1.0
-3,-8,-1,9,7;-8.286681246334016,3.8973722388279506,1.0
-3,-8,-1,9,8;-8.447790635884559,3.708485700572633,1.0
-3,-8,0,8,6;-7.321395910733692,4.060625814942388,1.0
-3,-7,-1,7,6;-6.852671620947691,3.309842378383908,1.0
-3,-7,-1,7,7;-7.41533884126202,3.1433752226249405,1.0
-3,-7,-1,8,6;-7.192451035689775,3.6798005229718926,1.0
-3,-7,-1,8,7;-7.421896123492808,3.3751523672393,1.0
-3,-7,0,7,5;-6.303338289685481,3.9563892332028976,1.0
-3,-7,0,7,6;-6.504260075454188,3.6798005229718926,1.0
-3,-7,0,8,5;-6.368881190026658,4.036149384937406,1.0
-3,-7,0,8,6;-6.852671620947691,3.9570559738838655,1.0
-3,-6,-1,7,5;-6.1091352767189635,3.122350126077542,1.0
-3,-6,-1,7,6;-6.328219283562888,3.1914353168821648,1.0
-3,-6,0,6,5;-5.59154312100942,3.210068434156259,1.0
-3,-6,0,7,4;-5.296996275581635,3.772565826248931,1.0
-3,-6,0,7,5;-5.815699448146728,3.5834894485446034,1.0
-3,-6,0,7,6;-6.322890787973386,3.4392324929155986,1.0
-3,-6,1,7,4;-5.295932843209507,3.9414353168821648,1.0
-3,-6,1,7,5;-5.47509759918886,3.9950281223275064,1.0
-3,-5,0,6,4;-4.860752993041466,3.309842378383908,1.0
-3,-5,0,6,5;-5.300563106583704,3.2978837198124142,1.0
-3,-5,0,7,4;-5.228283862926128,3.679800522971892,1.0
-3,-5,0,7,5;-5.303169960080562,3.581163696822598,1.0
-3,-5,1,6,3;-4.241280321854858,3.960753781593535,1.0
-3,-5,1,6,4;-4.5307231577442,3.740998218627606,1.0
-3,-5,1,7,4;-5.019238329446751,3.9014790759721385,1.0
-3,-4,0,6,4;-4.393388365751634,3.10925849285916,1.0
-3,-4,1,5,3;-3.629679578171365,3.309842378383908,1.0
-3,-4,1,5,4;-4.100479034421217,3.1148387107706696,1.0
-3,-4,1,6,3;-3.9643177200960458,3.744346349374512,1.0
-3,-4,1,6,4;-4.2480643757327385,3.244849564421525,1.0
-3,-4,2,5,2;-3.1844437966683183,3.787175026405896,1.0
-3,-4,2,5,3;-3.264116690162481,3.6798005229718926,1.0
-3,-4,2,6,2;-3.1857873719053864,3.9523922169998875,1.0
-3,-4,2,6,3;-3.4789226069261265,3.9056642394057706,1.0
-3,-3,1,5,2;-2.8975774622862254,3.201039451910805,1.0
-3,-3,1,5,3;-3.181157108531191,3.2869268196946906,1.0
-3,-3,2,4,2;-2.379985306576682,3.131379108322996,1.0
-3,-3,2,5,1;-2.152375599777639,3.899887829998967,1.0
-3,-3,2,5,2;-2.633720264218252,3.6334491761338867,1.0
-3,-3,2,5,3;-3.17827011216939,3.5665544966656335,1.0
-3,-3,2,6,2;-3.0140229841067843,4.0040571045729605,1.0
-3,-3,3,5,1;-2.1488706681778105,4.03692681969469,1.0
-3,-3,3,5,2;-2.2635397847561225,4.07371744816077,1.0
-3,-2,2,4,1;-1.6377609502651402,3.3098423783839075,1.0
-3,-2,2,4,2;-2.1535009315520064,3.202392216999888,1.0
-3,-2,2,5,1;-1.9881404776344214,3.6798005229718926,1.0
-3,-2,2,5,2;-2.158549284276567,3.453841693072563,1.0
-3,-2,3,4,0;-1.091703233947023,3.978931719140266,1.0
-3,-2,3,4,1;-1.2999495173988345,3.6798005229718926,1.0
-3,-2,3,5,0;-1.1724714894391595,4.066206032853898,1.0
-3,-2,3,5,1;-1.6377609502651402,3.957055973883866,1.0
-3,-1,2,4,1;-1.1404611245366694,3.1578911707759314,1.0
-3,-1,3,3,0;-0.36956570857540544,3.2587011120730307,1.0
-3,-1,3,4,0;-0.6329546092667744,3.6212645196851945,1.0
-3,-1,3,4,1;-1.0239832029884242,3.297695572581791,1.0
-3,-1,4,4,-1;-0.035431424901789445,3.960753781593535,1.0
-3,-1,4,4,0;-0.20435946472305355,3.893187075394317,1.0
-3,0,3,3,-1;0.23674903651315596,3.369189730968192,1.0
-3,0,3,3,0;-0.03872519687368884,3.3569007141873617,1.0
-3,0,3,4,-1;-0.01260530695180761,3.6618800411808343,1.0
-3,0,3,4,0;-0.03738870547139245,3.6567427533039614,1.0
-3,0,4,3,-2;1.0405896777183365,3.9886785782068435,1.0
-3,0,4,3,-1;0.6821257383448106,3.6179201246871693,1.0
-3,0,4,4,-1;0.12067901658236538,3.843280389558551,1.0
-3,0,4,4,0;-0.03364943636539435,3.693876500415668,1.0
-3,0,5,3,-2;1.1279410310687707,4.079201844942667,1.0
-3,1,4,2,-2;1.5852310925111854,3.3098423783839075,1.0
-3,1,4,2,-1;1.0959306661662807,3.1448953586871613,1.0
-3,1,4,3,-2;1.2520029076572856,3.6798005229718918,1.0
-3,1,4,3,-1;0.972869646759738,3.2879487135152132,1.0
-3,1,5,2,-3;2.078903042547923,3.8658643522391585,1.0
-3,1,5,2,-2;1.9401938678928723,3.6798005229718918,1.0
-3,1,5,3,-3;2.0760505378046283,4.011409211374835,1.0
-3,1,5,3,-2;1.5852310925111854,3.9570559738838655,1.0
-3,2,4,2,-3;2.324399950147789,3.152406773994033,1.0
-3,2,4,2,-2;2.0806808011788243,3.227909825319743,1.0
-3,2,5,1,-3;2.841992105857333,3.1800117862397674,1.0
-3,2,5,2,-4;3.1109712394386015,3.8211985041657024,1.0
-3,2,5,2,-3;2.5811904064642976,3.633449176133886,1.0
-3,2,5,2,-2;2.0850767270468507,3.4878651708323694,1.0
-3,2,5,3,-3;2.2079544283272305,4.0526897824897326,1.0
-3,2,6,2,-4;3.1129672415322043,3.9779098253197427,1.0
-3,2,6,2,-3;2.958437627677892,4.025084770243997,1.0
-3,3,5,1,-4;3.5771497204174096,3.3098423783839075,1.0
-3,3,5,1,-3;3.1083369781580084,3.2614092113748354,1.0
-3,3,5,2,-4;3.2161700804209326,3.6798005229718918,1.0
-3,3,5,2,-3;3.104797554939674,3.532531018905825,1.0
-3,3,6,1,-5;4.170417472051279,3.960753781593535,1.0
-3,3,6,1,-4;3.9225201828225855,3.7521438366277735,1.0
-3,3,6,2,-4;3.4443913977851963,3.9154110984723487,1.0
-3,4,5,1,-4;4.055948576050828,3.1278345228594397,1.0
-3,4,6,0,-5;4.808223135287511,3.3098423783839075,1.0
-3,4,6,0,-4;4.3488579073812454,3.0962626807703892,1.0
-3,4,6,1,-5;4.48892562047074,3.733200731374344,1.0
-3,4,6,1,-4;4.208800395648988,3.244849564421524,1.0
-3,4,7,0,-6;5.223523718351919,3.738542348489123,1.0
-3,4,7,0,-5;5.180337253184579,3.6798005229718918,1.0
-3,4,7,1,-6;5.2231127128363255,3.9159177085623087,1.0
-3,4,7,1,-5;4.98470712030582,3.8917322169055604,1.0
-3,5,6,0,-6;5.535957764580527,3.2310960998272957,1.0
-3,5,6,0,-5;5.227742976210521,3.3234013281322694,1.0
-3,5,7,-1,-6;6.053549920290071,3.101322460406504,1.0
-3,5,7,0,-7;6.252224733456794,3.966136092269475,1.0
-3,5,7,0,-6;5.760114091717837,3.576480226654257,1.0
-3,5,7,0,-5;5.229697402850847,3.615187174582404,1.0
-3,5,7,1,-6;5.419512242759969,3.9740004566564693,1.0
-3,5,8,0,-7;6.324350731656268,4.049145197026177,1.0
-3,6,7,-1,-7;6.800141763193736,3.3098423783839075,1.0
-3,6,7,-1,-6;6.255399153189706,3.1659177085623083,1.0
-3,6,7,0,-7;6.456313465712639,3.6798005229718918,1.0
-3,6,7,0,-6;6.249418230743671,3.405209015155789,1.0
-3,6,8,-1,-8;7.348223920881359,3.9649996966400547,1.0
-3,6,8,-1,-7;7.1445044259482255,3.679800522971891,1.0
-3,6,8,0,-8;7.276865452363303,4.047630002853617,1.0
-3,6,8,0,-7;6.800141763193734,3.9570559738838655,1.0
-3,7,7,-1,-8;7.546377362581802,3.1037740960772613,1.0
-3,7,7,-1,-7;7.342518710888838,3.1688928309447957,1.0
-3,7,8,-2,-8;8.063969518291346,3.2286444641565386,1.0
-3,7,8,-1,-9;8.374318078654841,3.7425091783324387,1.0
-3,7,8,-1,-8;7.839813191154038,3.5772974385445093,1.0
-3,7,8,-1,-7;7.348423566263091,3.409175844999105,1.0
-3,7,9,-1,-9;8.374805151242217,3.9188928309447952,1.0
-3,7,9,-1,-8;8.180415040111905,3.9764520923272255,1.0
-3,8,8,-2,-9;8.792060391099959,3.3098423783839066,1.0
-3,8,8,-2,-8;8.370174887868023,3.320426205749782,1.0
-3,8,8,-1,-9;8.420480638476285,3.6798005229718904,1.0
-3,8,8,-1,-8;8.368144394155914,3.611220344739087,1.0
-3,8,9,-2,-10;9.427728593242614,3.9607537815935348,1.0
-3,8,9,-2,-9;9.112609197435798,3.7341098478778783,1.0
-3,8,9,-1,-9;8.61767488575388,3.892868612534979,1.0
-3,9,8,-2,-9;9.252358276638327,3.0977778749429477,1.0
-3,9,9,-3,-10;10.023133805970062,3.3098423783839066,1.0
-3,9,9,-3,-9;9.545267607968745,3.1263193286868804,1.0
-3,9,9,-2,-10;9.679014635083954,3.751234720124237,1.0
-3,9,9,-2,-9;9.393029812115719,3.2448495644215236,1.0
-2,-10,-4,8,9;-10.034612002678742,2.2332211633323023,1.0
-2,-10,-3,8,9;-10.013359919722975,2.4432172617415415,1.0
-2,-10,-3,9,9;-10.005642834087913,2.834358228249993,1.0
-2,-9,-4,8,9;-9.939438615964383,2.129255052894108,1.0
-2,-9,-3,7,9;-8.978344639481868,2.0827464304062233,1.0
-2,-9,-3,8,8;-9.00871749028699,2.5665544966656344,1.0
-2,-9,-3,8,9;-9.38584512347155,2.413641291370511,1.0
-2,-9,-3,9,9;-9.577017241632838,2.977086531944963,1.0
-2,-9,-2,8,8;-8.999753200447008,2.9414353168821648,1.0
-2,-9,-2,8,9;-9.302502125789275,3.04326381213603,1.0
-2,-9,-2,9,9;-9.35942562259872,3.069075138197507,1.0
-2,-8,-3,7,8;-8.62117902480814,2.1695962619059816,1.0
-2,-8,-3,7,9;-8.973356393734534,2.084358228249993,1.0
-2,-8,-3,8,8;-8.812522728335628,2.3117665342219986,1.0
-2,-8,-3,8,9;-8.97352174800369,2.0904517118227384,1.0
-2,-8,-2,7,7;-7.830439141953805,2.7162750314094715,1.0
-2,-8,-2,7,8;-8.102944510470993,2.279098765124659,1.0
-2,-8,-2,8,7;-7.9329880645725535,2.9786132562809287,1.0
-2,-8,-2,8,8;-8.464167642335852,2.786235580633929,1.0
-2,-8,-1,7,7;-7.621393608474428,3.0559875731596122,1.0
-2,-8,-1,8,7;-7.6581240058946385,3.069075138197507,1.0
-2,-7,-2,6,6;-6.848355555571981,2.3117665342219977,1.0
-2,-7,-2,6,7;-6.991529249921068,2.14737223882795,1.0
-2,-7,-2,7,6;-6.926118339179097,2.4443880936813254,1.0
-2,-7,-2,7,7;-7.4515014959437735,2.3650129426765374,1.0
-2,-7,-2,7,8;-7.921398106688794,2.08807578534357,1.0
-2,-7,-1,6,6;-6.777026782348479,2.4292608280149888,1.0
-2,-7,-1,7,6;-6.865164157929277,2.7276215968463324,1.0
-2,-7,-1,7,7;-7.360505723916268,2.9414353168821648,1.0
-2,-6,-2,6,6;-6.711146516874459,2.1657295613316863,1.0
-2,-6,-2,6,7;-6.869935882450527,2.08807578534357,1.0
-2,-6,-1,6,5;-5.866271969190159,2.7162750314094715,1.0
-2,-6,-1,6,6;-6.266030510169499,2.3452110948408786,1.0
-2,-6,-1,7,5;-6.0500508158671344,3.037630250655876,1.0
-2,-6,-1,7,6;-6.383052400908642,2.8933752226249405,1.0
-2,-6,0,6,5;-5.738456359769007,2.9969705787846648,1.0
-2,-6,0,7,5;-5.956822389190559,3.069075138197507,1.0
-2,-5,-1,5,4;-4.771265163462502,2.154531837499037,1.0
-2,-5,-1,5,5;-5.004426058784267,2.1780328053086984,1.0
-2,-5,-1,6,5;-5.582185381982467,2.293784623127648,1.0
-2,-5,-1,6,6;-5.81847365821226,2.08807578534357,1.0
-2,-5,0,5,4;-4.7469952214942825,2.4432172617415406,1.0
-2,-5,0,5,5;-4.941266453024336,2.3957554157645533,1.0
-2,-5,0,6,4;-4.7438049243779,2.8933752226249405,1.0
-2,-5,0,6,5;-5.2411755995595275,2.786235580633929,1.0
-2,-4,-1,5,4;-4.727803560225924,2.106712566956739,1.0
-2,-4,-1,5,5;-4.767011433973992,2.08807578534357,1.0
-2,-4,0,4,3;-3.7101749087874523,2.169141037656001,1.0
-2,-4,0,4,4;-3.7632371508311437,2.1108977303903713,1.0
-2,-4,0,5,3;-3.7338845650257886,2.4432172617415406,1.0
-2,-4,0,5,4;-4.2469031272142255,2.4594517770083533,1.0
-2,-4,0,6,4;-4.384557969779269,3.013561040382542,1.0
-2,-4,1,5,3;-3.7379152907369937,2.8824183225072173,1.0
-2,-4,1,5,4;-4.1100428539357035,3.006789303698451,1.0
-2,-4,1,6,4;-4.255520772486478,3.0690751381975065,1.0
-2,-3,0,4,3;-3.4877667289296546,2.183450194655971,1.0
-2,-3,0,4,4;-3.715549209735725,2.08807578534357,1.0
-2,-3,0,5,3;-3.5496672529800306,2.3992041800984976,1.0
-2,-3,1,4,2;-2.626128583898451,2.716275031409471,1.0
-2,-3,1,4,3;-2.9128554958577793,2.2971327538745543,1.0
-2,-3,1,5,2;-2.7597045766038706,3.0011557422182973,1.0
-2,-3,1,5,3;-3.2492569716533035,2.786235580633929,1.0
-2,-3,2,4,2;-2.448110120505744,3.033445087222243,1.0
-2,-3,2,5,2;-2.5542191557823988,3.0690751381975065,1.0
-2,-2,1,3,1;-1.644044997516628,2.3117665342219973,1.0
-2,-2,1,3,2;-1.7798941941826096,2.1699147247653188,1.0
-2,-2,1,4,1;-1.7139069236558877,2.425812063681045,1.0
-2,-2,1,4,2;-2.221623226041904,2.3406966037181514,1.0
-2,-2,1,4,3;-2.6640869854974576,2.08807578534357,1.0
-2,-2,2,3,1;-1.5648153668252702,2.4478368580152687,1.0
-2,-2,2,4,1;-1.6195722330309068,2.7276215968463324,1.0
-2,-2,2,4,2;-2.0986678142062534,2.8824183225072173,1.0
-2,-1,1,3,1;-1.499511461136001,2.1431870753943176,1.0
-2,-1,1,3,2;-1.6126247612591904,2.08807578534357,1.0
-2,-1,2,3,0;-0.6619614111348046,2.716275031409471,1.0
-2,-1,2,3,1;-1.0361522402676289,2.3695274337992642,1.0
-2,-1,2,4,0;-0.8632561153038476,3.0438460524309394,1.0
-2,-1,2,4,1;-1.0769776940331215,2.9731137291401253,1.0
-2,-1,3,3,0;-0.5651728718003236,2.974428092847296,1.0
-2,-1,3,4,0;-0.8507236847591105,3.0658062980733987,1.0
-2,-1,3,4,1;-0.8871578642849495,3.0737174481607696,1.0
-2,0,2,2,0;-0.002266730726278865,2.1963971419475414,1.0
-2,0,2,3,0;-0.39209636736925285,2.275750634377753,1.0
-2,0,2,3,1;-0.5611625370209233,2.08807578534357,1.0
-2,0,3,2,-1;0.527277418037038,2.5811636968225966,1.0
-2,0,3,2,0;0.3502988300957921,2.2679531471244907,1.0
-2,0,3,3,-1;0.5722957115918926,2.976404367209264,1.0
-2,0,3,3,0;-0.02626492887697752,2.786235580633928,1.0
-2,0,4,3,-1;0.8030213348358641,3.079201844942668,1.0
-2,1,3,1,-2;1.5531719304287892,2.2478303634892636,1.0
-2,1,3,1,-1;1.4483979049073148,2.1334402163277395,1.0
-2,1,3,2,-2;1.532480133202904,2.4432172617415393,1.0
-2,1,3,2,-1;0.9550636569421532,2.463254894323025,1.0
-2,1,3,2,0;0.49029968721734396,2.0880757853435696,1.0
-2,1,3,3,-1;0.8118933541911385,3.0358141988486724,1.0
-2,1,4,2,-2;1.5239226189730206,2.8234013281322694,1.0
-2,1,4,2,-1;1.0824164179178666,2.970314795260872,1.0
-2,1,4,3,-1;0.8422361187575197,3.069919595659822,1.0
-2,2,3,1,-2;1.7176629127914693,2.2126298014060337,1.0
-2,2,3,1,-1;1.5417619114556114,2.08807578534357,1.0
-2,2,3,2,-2;1.6625441625431783,2.4177802100987766,1.0
-2,2,4,1,-3;2.5781819741569025,2.71627503140947,1.0
-2,2,4,1,-2;2.277233518755435,2.3151667426244487,1.0
-2,2,4,2,-3;2.4135789113648127,3.0236982281556655,1.0
-2,2,4,2,-2;1.9656536990292466,2.786235580633928,1.0
-2,2,5,1,-3;2.72517336746294,3.0109026012848745,1.0
-2,2,5,2,-3;2.549685694329841,3.0690751381975065,1.0
-2,3,4,0,-4;3.636702351557735,2.2031645154158075,1.0
-2,3,4,0,-3;3.439336252821092,2.1960667940585923,1.0
-2,3,4,1,-3;2.8710579585843186,2.3049302411278156,1.0
-2,3,4,1,-2;2.5932241356938786,2.08807578534357,1.0
-2,3,5,0,-4;3.6591071540830034,2.4432172617415393,1.0
-2,3,5,0,-3;3.498304491867321,2.4072360336807637,1.0
-2,3,5,1,-4;3.6650951603638116,2.8569007141873612,1.0
-2,3,5,1,-3;3.1967271138993483,2.7862355806339285,1.0
-2,4,4,0,-4;3.7121235946024562,2.1206445894569486,1.0
-2,4,4,0,-3;3.644686359932146,2.08807578534357,1.0
-2,4,5,-1,-5;4.697792606232785,2.1205083597392282,1.0
-2,4,5,-1,-4;4.676690003997239,2.0969657078901607,1.0
-2,4,5,0,-5;4.672217810551498,2.4432172617415393,1.0
-2,4,5,0,-4;4.2022302660529665,2.459451777008352,1.0
-2,4,5,1,-4;4.067220471250895,2.991018554445173,1.0
-2,4,6,0,-5;4.670984794004718,2.9188928309447957,1.0
-2,4,6,0,-4;4.34173558709446,3.0293317896358194,1.0
-2,4,6,1,-4;4.250987311033921,3.0690751381975065,1.0
-2,5,5,-1,-5;4.955995582675704,2.1654162059060758,1.0
-2,5,5,-1,-4;4.6961485841704125,2.08807578534357,1.0
-2,5,5,0,-5;4.889903691911627,2.3877235621822854,1.0
-2,5,6,-1,-6;5.818325359448608,2.71627503140947,1.0
-2,5,6,-1,-5;5.540387844709006,2.285987135874385,1.0
-2,5,6,0,-6;5.703925150628075,2.9872237197180866,1.0
-2,5,6,0,-5;5.188645741805573,2.786235580633928,1.0
-2,5,7,-1,-6;6.015519606726203,3.0473771097224533,1.0
-2,5,7,0,-6;5.9522889277380004,3.0690751381975065,1.0
-2,6,6,-2,-7;6.800408945830433,2.311766534221996,1.0
-2,6,6,-2,-6;6.660032960645773,2.1559827022651072,1.0
-2,6,6,-1,-7;6.72566402123577,2.4372926815972544,1.0
-2,6,6,-1,-6;6.207029002369445,2.355724927676396,1.0
-2,6,6,-1,-5;5.74761080840868,2.0880757853435696,1.0
-2,6,7,-2,-7;6.874755578066387,2.4363562400990575,1.0
-2,6,7,-1,-7;6.799368422505116,2.727621596846332,1.0
-2,6,7,-1,-6;6.310232270535458,2.9188928309447952,1.0
-2,7,6,-2,-7;6.94041569369238,2.157119097894527,1.0
-2,7,6,-2,-6;6.799073032646947,2.0880757853435696,1.0
-2,7,7,-2,-8;7.782492532212256,2.7162750314094692,1.0
-2,7,7,-2,-7;7.39249998814372,2.3544991098410173,1.0
-2,7,7,-1,-8;7.586862399333496,3.0462407140930337,1.0
-2,7,7,-1,-7;7.287685593543085,2.9159177085623087,1.0
-2,7,8,-2,-8;7.898456855431623,2.9883601153475063,1.0
-2,7,8,-1,-8;7.653590544442081,3.0690751381975065,1.0
-2,8,7,-3,-9;8.900049190773975,2.1244751895825438,1.0
-2,8,7,-3,-8;8.644765894542216,2.166887187308529,1.0
-2,8,7,-2,-8;8.061146973197534,2.2868962523779204,1.0
-2,8,7,-2,-7;7.850535256885215,2.088075785343569,1.0
-2,8,8,-3,-9;8.925471852311695,2.443217261741539,1.0
-2,8,8,-3,-8;8.710515907390528,2.388660003680483,1.0
-2,8,8,-2,-9;8.926933070073826,2.9159177085623083,1.0
-2,8,8,-2,-8;8.411637784581895,2.786235580633928,1.0
-2,9,7,-3,-9;8.923758650340913,2.0981021035195795,1.0
-2,9,7,-3,-8;8.901997481123482,2.0880757853435696,1.0
-2,9,8,-4,-10;9.961139445449026,2.1991976855724906,1.0
-2,9,8,-4,-9;9.888325059735697,2.1195081938275284,1.0
-2,9,8,-3,-10;9.938582508780188,2.4432172617415384,1.0
-2,9,8,-3,-9;9.398969315088891,2.4594517770083515,1.0
